PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 128620_2,HD 128620,10.074,0.133,1.322,1.918,1.332,1.11,1.521,4.706067,166.740183,9.108881,0.769317,0,0,1,2035.032877
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,2.635,18.202,1.18,1.826,0.099039,177.606762,1.813995,0.264576,0,0,1,2035.034247
HD 46588 A_1,HD 46588 A,7.447,0.115,1.615,3.401,18.202,1.18,1.826,0.190311,6.466175,7.815309,0.906463,0,0,1,2035.034247
HD 46588 A_2,HD 46588 A,0.149,0.051,1.651,4.81,18.202,1.18,1.826,0.0032,44.738675,0.151975,0.929988,0,0,1,2035.034247
HD 46588 A_3,HD 46588 A,6.548,0.076,0.519,0.117,18.202,1.18,1.826,0.125476,163.309045,6.994711,0.949052,0,0,1,2035.034247
HD 46588 A_4,HD 46588 A,0.634,0.042,1.252,2.662,18.202,1.18,1.826,0.034026,204.047935,0.623285,0.376449,0,0,1,2035.034247
HD 46588 A_5,HD 46588 A,0.119,0.052,0.593,0.093,18.202,1.18,1.826,0.006624,231.294419,0.120576,0.318898,0,0,1,2035.034247
HD 46588 A_6,HD 46588 A,0.647,0.045,2.121,8.206,18.202,1.18,1.826,0.034852,70.554632,0.674774,0.507401,0,0,1,2035.034247
HD 46588 A_7,HD 46588 A,1.085,0.088,1.256,3.733,18.202,1.18,1.826,0.035926,217.570738,0.999867,0.793011,0,0,1,2035.034247
HD 46588 A_8,HD 46588 A,2.008,0.017,0.521,0.048,18.202,1.18,1.826,0.07527,81.885644,2.033878,0.040544,0,0,1,2035.034247
HD 143761_0,HD 143761,2.268,0.052,0.622,0.194,17.511,0.97,1.812,0.079369,142.373635,2.335201,0.82999,0,0,1,2035.035616
HD 143761_1,HD 143761,6.51,0.113,0.578,0.269,17.511,0.97,1.812,0.136301,314.527867,6.649054,0.938533,0,0,1,2035.035616
HD 143761_2,HD 143761,7.826,0.095,0.65,0.147,17.511,0.97,1.812,0.393192,229.681374,7.562458,0.139132,0,0,1,2035.035616
HD 143761_3,HD 143761,0.463,0.017,0.834,0.224,17.511,0.97,1.812,0.02571,27.76695,0.469717,0.188745,0,0,1,2035.035616
HD 143761_4,HD 143761,1.096,0.157,0.808,0.232,17.511,0.97,1.812,0.06431,173.385018,1.239651,0.555583,1,1,1,2035.035616
HD 143761_5,HD 143761,0.834,0.096,1.155,0.987,17.511,0.97,1.812,0.030997,146.897053,0.898545,0.027752,0,0,1,2035.035616
HD 143761_6,HD 143761,5.665,0.019,0.911,3.027,17.511,0.97,1.812,0.312486,223.041815,5.55817,0.41095,0,0,1,2035.035616
HD 143761_7,HD 143761,2.609,0.089,2.154,4.673,17.511,0.97,1.812,0.141593,175.702743,2.535795,0.220496,0,0,1,2035.035616
HD 4813_0,HD 4813,6.048,0.058,0.508,0.154,15.923,1.21,1.781,0.313736,225.46686,6.397531,0.07038,0,0,1,2035.036986
HD 4813_1,HD 4813,8.923,0.111,0.829,0.335,15.923,1.21,1.781,0.25873,254.633588,9.824941,0.008436,0,0,1,2035.036986
HD 35296_0,HD 35296,8.897,0.089,0.899,0.501,14.579,1.18,1.778,0.425151,95.667379,8.204984,0.717095,0,0,1,2035.038356
HD 34411_0,HD 34411,0.295,0.082,3.192,26.452,12.562,1.08,1.732,0.021528,350.631938,0.270849,0.291282,0,0,1,2035.039726
HD 34411_1,HD 34411,1.539,0.078,0.897,1.413,12.562,1.08,1.732,0.10846,249.537078,1.508981,0.56311,1,1,1,2035.039726
HD 34411_2,HD 34411,5.361,0.013,1.721,2.851,12.562,1.08,1.732,0.384964,124.934993,5.355419,0.562994,0,0,1,2035.039726
HD 34411_3,HD 34411,1.691,0.074,0.798,0.55,12.562,1.08,1.732,0.122738,247.662608,1.581522,0.437531,0,0,1,2035.039726
HD 17051_0,HD 17051,1.593,0.055,0.8,0.379,17.357,1.14,1.737,0.092995,306.153712,1.66012,0.443953,0,0,1,2035.041096
HD 17051_1,HD 17051,2.146,0.107,1.035,0.276,17.357,1.14,1.737,0.131374,309.460329,2.280328,0.314452,0,0,1,2035.041096
HD 17051_2,HD 17051,4.311,0.108,1.302,3.976,17.357,1.14,1.737,0.232005,339.611597,4.367968,0.536197,0,0,1,2035.041096
HD 165499_0,HD 165499,3.777,0.071,0.637,0.706,17.753,1.08,1.731,0.189418,107.97171,3.557995,0.172094,0,0,1,2035.042466
HD 165499_1,HD 165499,0.192,0.04,0.654,0.118,17.753,1.08,1.731,0.010082,164.821748,0.189527,0.500108,0,0,1,2035.042466
HD 165499_2,HD 165499,7.705,0.133,2.345,6.652,17.753,1.08,1.731,0.29936,351.610671,8.462418,0.031709,0,0,1,2035.042466
HD 165499_3,HD 165499,0.221,0.065,0.75,0.126,17.753,1.08,1.731,0.005907,256.00692,0.220549,0.892302,0,0,1,2035.042466
HD 165499_4,HD 165499,1.569,0.062,3.377,12.355,17.753,1.08,1.731,0.028968,352.008738,1.47272,0.004755,0,0,1,2035.042466
HD 90839_0,HD 90839,3.665,0.022,0.781,0.874,12.945,1.18,1.605,0.158244,161.183921,3.605964,0.022556,0,0,1,2035.043836
HD 90839_1,HD 90839,0.191,0.094,1.403,2.547,12.945,1.18,1.605,0.015588,230.26784,0.206766,0.435057,0,0,1,2035.043836
HD 90839_2,HD 90839,3.378,0.112,1.125,0.83,12.945,1.18,1.605,0.145401,329.370457,3.296937,0.843954,0,0,1,2035.043836
HD 90839_3,HD 90839,4.978,0.186,1.361,1.876,12.945,1.18,1.605,0.266346,145.250356,5.784513,0.829467,0,0,1,2035.043836
HD 90839_4,HD 90839,9.456,0.14,1.871,5.874,12.945,1.18,1.605,0.615986,13.001655,8.146504,0.222638,0,0,1,2035.043836
HD 90839_5,HD 90839,0.15,0.051,2.273,8.926,12.945,1.18,1.605,0.008336,242.927761,0.144413,0.059323,0,0,1,2035.043836
HD 95128_0,HD 95128,8.78,0.069,1.11,2.056,13.887,1.07,1.577,0.627552,44.713366,9.226193,0.171472,0,0,1,2035.045205
