PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,3.131,16.172,1.11,1.29,0.069628,88.152145,1.331146,0.098091,1,6,8,2040.425485
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,5.136,16.172,1.11,1.29,0.061925,234.727368,1.066854,0.165052,1,6,8,2040.425485
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.110628,118.380087,1.88434,0.518521,1,5,6,2040.545797
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.108895,259.782784,2.036848,0.211641,1,6,6,2040.633687
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.130693,188.449179,1.884872,0.250518,1,6,6,2040.688932
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.167852,67.5888,2.333597,0.03647,0,4,6,2040.699109
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,0.895296,350.373434,1.484198,0.078933,0,2,7,2040.757489
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.826014,9.863564,1.285607,0.620567,1,7,7,2040.757489
HD 39091_5,HD 39091,1.437,0.051,1.31,1.974,18.287,1.08,1.533,0.071617,296.998299,1.379747,0.176874,1,8,8,2040.929512
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.137837,293.062987,2.739097,0.422235,1,4,5,2040.940751
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.042298,192.340361,1.70878,0.011927,0,4,5,2041.069068
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.11036,70.788809,1.55474,0.125189,1,8,8,2041.389089
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.117473,307.189691,1.718692,0.216559,1,7,7,2041.444527
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.252956,161.030062,2.299164,0.321388,1,5,7,2041.643863
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.108223,86.40036,1.640488,0.504586,1,8,8,2042.153546
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.09288,44.959034,1.879998,0.519012,1,5,6,2042.287704
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.102313,60.877545,1.705022,0.182808,1,6,7,2042.345915
