PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 210302_4,HD 210302,1.629,0.122,1.727,5.061,18.458,1.25,2.918,0.054,294.035,1.756,0.022,0,2,4,2035.752
HD 693_0,HD 693,1.045,0.058,1.136,2.579,18.886,1.18,2.997,0.033,40.729,1.087,0.024,0,0,4,2035.752
HD 693_1,HD 693,0.139,0.106,2.768,7.407,18.886,1.18,2.997,0.006,26.688,0.138,0.677,0,0,4,2035.752
HD 693_3,HD 693,1.448,0.069,1.975,3.042,18.886,1.18,2.997,0.061,282.345,1.352,0.103,1,3,4,2035.752
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.067,32.283,1.806,0.759,1,2,4,2035.752
HD 693_5,HD 693,2.909,0.1,1.423,2.794,18.886,1.18,2.997,0.072,331.584,2.735,0.015,0,0,4,2035.752
HD 693_6,HD 693,2.914,0.024,0.574,0.316,18.886,1.18,2.997,0.064,251.737,2.942,0.92,0,0,4,2035.752
HD 693_7,HD 693,3.93,0.01,2.298,5.004,18.886,1.18,2.997,0.18,241.968,3.961,0.106,0,0,4,2035.752
HD 30652_0,HD 30652,0.357,0.032,0.524,0.119,8.068,1.25,2.71,0.045,49.495,0.363,0.253,0,0,4,2035.752
HD 30652_1,HD 30652,3.379,0.099,2.314,9.159,8.068,1.25,2.71,0.068,251.605,3.619,0.0,0,0,4,2035.752
HD 30652_2,HD 30652,1.418,0.081,1.563,7.047,8.068,1.25,2.71,0.096,287.5,1.406,0.856,1,2,4,2035.752
HD 30652_3,HD 30652,3.27,0.133,2.129,5.731,8.068,1.25,2.71,0.443,202.274,3.634,0.415,1,1,4,2035.752
HD 30652_4,HD 30652,2.754,0.119,2.49,10.16,8.068,1.25,2.71,0.369,326.734,2.973,0.322,1,1,4,2035.752
HD 22484_0,HD 22484,0.838,0.146,1.142,1.607,13.92,1.14,3.068,0.053,161.141,0.792,0.526,0,0,4,2035.752
HD 22484_1,HD 22484,1.12,0.109,1.996,7.679,13.92,1.14,3.068,0.022,125.097,0.998,0.955,0,2,4,2035.752
HD 22484_2,HD 22484,0.469,0.117,1.765,3.166,13.92,1.14,3.068,0.03,139.684,0.448,0.526,0,0,4,2035.752
HD 22484_5,HD 22484,4.456,0.081,0.516,0.034,13.92,1.14,3.068,0.208,359.922,4.096,0.048,0,0,4,2035.752
HD 22484_7,HD 22484,3.201,0.074,0.943,1.501,13.92,1.14,3.068,0.188,190.147,3.005,0.605,0,0,4,2035.752
HD 134083_0,HD 134083,0.116,0.07,1.9,7.058,19.536,1.33,3.255,0.005,283.322,0.122,0.622,0,0,4,2035.752
HD 134083_1,HD 134083,0.36,0.097,1.358,2.746,19.536,1.33,3.255,0.016,193.308,0.351,0.591,0,0,4,2035.752
HD 134083_3,HD 134083,0.749,0.13,0.881,0.684,19.536,1.33,3.255,0.028,69.058,0.739,0.722,0,0,4,2035.752
HD 134083_4,HD 134083,0.959,0.114,0.591,0.338,19.536,1.33,3.255,0.041,240.745,1.068,0.06,0,0,4,2035.752
HD 142373_0,HD 142373,1.268,0.168,0.757,0.148,15.898,1.08,3.136,0.04,158.88,1.067,0.026,0,2,4,2035.752
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.111,81.214,1.772,0.286,0,0,4,2035.752
HD 142373_2,HD 142373,0.834,0.129,2.923,6.259,15.898,1.08,3.136,0.046,57.063,0.728,0.351,0,0,4,2035.752
HD 142373_4,HD 142373,1.161,0.006,1.265,2.536,15.898,1.08,3.136,0.063,296.519,1.167,0.625,1,3,4,2035.752
HD 142373_6,HD 142373,4.705,0.105,0.947,0.923,15.898,1.08,3.136,0.283,79.844,4.761,0.173,0,0,4,2035.752
HD 142373_7,HD 142373,1.878,0.051,2.611,6.816,15.898,1.08,3.136,0.105,168.022,1.823,0.547,1,2,4,2035.752
HD 142373_8,HD 142373,3.092,0.053,1.805,7.326,15.898,1.08,3.136,0.114,312.47,2.966,0.822,1,4,4,2035.752
HD 142860_0,HD 142860,0.405,0.081,2.385,6.459,11.254,1.25,3.039,0.026,45.828,0.387,0.067,0,0,4,2035.753
HD 142860_2,HD 142860,3.184,0.073,1.146,0.989,11.254,1.25,3.039,0.295,174.858,3.336,0.368,0,0,4,2035.753
HD 142860_3,HD 142860,0.465,0.068,1.963,1.786,11.254,1.25,3.039,0.033,141.057,0.497,0.058,0,0,4,2035.753
HD 142860_5,HD 142860,0.92,0.074,2.443,8.017,11.254,1.25,3.039,0.072,180.23,0.853,0.179,1,3,4,2035.753
HD 142860_6,HD 142860,0.627,0.092,3.102,5.436,11.254,1.25,3.039,0.053,293.57,0.601,0.298,0,0,4,2035.753
HD 128167_0,HD 128167,1.283,0.14,1.15,1.29,15.756,1.39,3.182,0.089,273.48,1.447,0.439,1,2,4,2035.753
HD 128167_2,HD 128167,3.433,0.063,1.328,2.483,15.756,1.39,3.182,0.21,201.024,3.434,0.459,0,0,4,2035.753
HD 128167_3,HD 128167,4.878,0.117,2.132,5.678,15.756,1.39,3.182,0.305,18.652,5.245,0.546,0,0,4,2035.753
HD 128167_4,HD 128167,1.323,0.044,1.923,2.477,15.756,1.39,3.182,0.041,182.889,1.265,0.878,0,1,4,2035.753
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.271,338.961,2.462,0.336,0,0,4,2035.753
HD 23249_1,HD 23249,2.348,0.031,1.487,3.029,9.089,0.87,2.941,0.133,65.929,2.275,0.018,0,0,4,2035.753
HD 166_0,HD 166,1.592,0.09,1.08,2.182,13.766,0.94,0.647,0.072,24.405,1.455,0.042,0,2,5,2036.002
HD 166_1,HD 166,0.635,0.021,0.515,0.062,13.766,0.94,0.647,0.022,129.504,0.647,0.011,0,0,5,2036.002
HD 216803_1,HD 216803,3.539,0.087,2.035,5.879,7.601,0.72,0.196,0.475,234.777,3.665,0.411,0,3,5,2036.002
HD 216803_3,HD 216803,0.104,0.044,0.893,0.284,7.601,0.72,0.196,0.013,33.131,0.1,0.407,0,0,5,2036.002
HD 216803_4,HD 216803,2.738,0.038,2.631,12.08,7.601,0.72,0.196,0.365,2.484,2.842,0.431,1,5,5,2036.002
HD 216803_5,HD 216803,0.109,0.06,0.686,0.431,7.601,0.72,0.196,0.013,81.555,0.113,0.605,0,0,5,2036.002
HD 216803_6,HD 216803,0.431,0.071,1.431,2.693,7.601,0.72,0.196,0.05,20.844,0.403,0.5,0,0,5,2036.002
HD 10780_0,HD 10780,0.841,0.11,1.077,1.181,10.041,0.9,0.516,0.082,296.189,0.825,0.292,1,4,5,2036.002
HD 10780_3,HD 10780,2.25,0.098,1.348,1.367,10.041,0.9,0.516,0.117,120.065,2.051,0.023,0,2,5,2036.002
HD 10780_4,HD 10780,2.669,0.102,2.513,12.001,10.041,0.9,0.516,0.232,287.171,2.706,0.106,0,3,5,2036.002
HD 156274 A_3,HD 156274 A,4.433,0.138,1.608,3.519,8.791,0.9,0.452,0.453,120.04,5.02,0.075,0,0,5,2036.002
HD 88230_0,HD 88230,1.858,0.024,1.413,3.961,4.871,0.63,0.103,0.39,319.622,1.899,0.299,0,4,5,2036.002
HD 88230_1,HD 88230,0.369,0.102,2.613,14.391,4.871,0.63,0.103,0.045,210.85,0.34,0.801,0,2,5,2036.002
HD 88230_2,HD 88230,0.941,0.058,0.511,0.079,4.871,0.63,0.103,0.187,154.462,0.97,0.163,0,0,5,2036.002
HD 88230_3,HD 88230,1.397,0.055,1.541,3.057,4.871,0.63,0.103,0.197,292.5,1.321,0.053,0,4,5,2036.002
HD 88230_4,HD 88230,0.683,0.12,0.831,0.221,4.871,0.63,0.103,0.124,96.922,0.628,0.474,1,3,5,2036.002
HD 88230_5,HD 88230,2.552,0.09,1.594,2.912,4.871,0.63,0.103,0.51,50.767,2.499,0.267,0,3,5,2036.002
HD 88230_6,HD 88230,2.842,0.103,0.661,0.567,4.871,0.63,0.103,0.427,107.944,3.121,0.039,0,0,5,2036.002
HD 32147_1,HD 32147,0.121,0.122,1.044,1.526,8.844,0.75,0.29,0.01,84.869,0.123,0.047,0,0,5,2036.002
HD 32147_2,HD 32147,3.272,0.062,1.942,2.786,8.844,0.75,0.29,0.265,79.095,3.405,0.768,1,3,5,2036.002
HD 37394_0,HD 37394,1.839,0.051,0.552,0.164,12.27,0.88,0.478,0.055,12.066,1.745,0.006,0,0,5,2036.002
HD 37394_1,HD 37394,0.501,0.058,1.934,5.969,12.27,0.88,0.478,0.04,121.615,0.515,0.492,0,0,5,2036.002
HD 37394_3,HD 37394,1.245,0.044,1.502,2.038,12.27,0.88,0.478,0.095,204.553,1.22,0.187,1,3,5,2036.002
HD 37394_5,HD 37394,0.152,0.102,1.111,1.488,12.27,0.88,0.478,0.009,224.933,0.154,0.05,0,0,5,2036.002
HD 37394_9,HD 37394,0.863,0.077,0.726,0.552,12.27,0.88,0.478,0.066,243.231,0.823,0.411,1,1,5,2036.002
HD 37394_10,HD 37394,0.093,0.059,3.205,15.21,12.27,0.88,0.478,0.004,283.406,0.096,0.86,0,0,5,2036.002
HD 37394_11,HD 37394,1.171,0.065,2.415,5.91,12.27,0.88,0.478,0.089,198.738,1.096,0.268,1,5,5,2036.002
HD 37394_15,HD 37394,0.222,0.142,1.093,0.563,12.27,0.88,0.478,0.018,123.821,0.227,0.474,0,0,5,2036.002
HD 37394_16,HD 37394,2.623,0.055,2.621,9.008,12.27,0.88,0.478,0.1,318.627,2.48,0.014,0,3,5,2036.002
HD 156026_0,HD 156026,3.18,0.093,3.171,14.895,5.954,0.68,0.158,0.418,203.512,3.452,0.745,1,5,5,2036.002
HD 156026_1,HD 156026,0.564,0.081,0.509,0.042,5.954,0.68,0.158,0.047,171.039,0.548,0.875,0,1,5,2036.002
HD 156026_2,HD 156026,0.423,0.044,0.607,0.379,5.954,0.68,0.158,0.057,263.903,0.416,0.665,0,0,5,2036.002
HD 156026_3,HD 156026,1.001,0.06,2.318,7.224,5.954,0.68,0.158,0.141,170.635,0.943,0.579,1,5,5,2036.002
HD 156026_5,HD 156026,1.693,0.124,2.972,9.407,5.954,0.68,0.158,0.265,241.609,1.765,0.573,1,5,5,2036.002
HD 140538 A_0,HD 140538 A,2.088,0.047,0.685,0.069,14.793,0.94,0.834,0.144,330.446,2.149,0.254,0,0,5,2036.002
HD 140538 A_1,HD 140538 A,0.512,0.053,2.798,18.338,14.793,0.94,0.834,0.03,114.528,0.488,0.141,0,0,5,2036.002
HD 140538 A_2,HD 140538 A,4.137,0.053,0.916,0.304,14.793,0.94,0.834,0.164,297.143,3.98,0.821,0,0,5,2036.002
HD 17925_0,HD 17925,1.472,0.037,0.676,0.068,10.361,0.82,0.401,0.135,221.672,1.432,0.44,0,0,5,2036.002
HD 17925_2,HD 17925,0.735,0.099,0.938,0.945,10.361,0.82,0.401,0.07,124.994,0.804,0.571,1,2,5,2036.002
HD 17925_3,HD 17925,0.561,0.086,1.065,2.041,10.361,0.82,0.401,0.028,177.72,0.529,0.019,0,0,5,2036.002
HD 17925_4,HD 17925,0.848,0.062,1.424,1.901,10.361,0.82,0.401,0.074,110.784,0.873,0.12,1,2,5,2036.002
HD 17925_6,HD 17925,3.618,0.076,0.719,0.216,10.361,0.82,0.401,0.342,136.915,3.803,0.157,0,0,5,2036.002
HD 100623 A_0,HD 100623 A,4.014,0.105,2.503,8.448,9.559,0.88,0.37,0.424,250.912,4.078,0.261,0,3,5,2036.002
HD 100623 A_2,HD 100623 A,0.102,0.086,0.559,0.245,9.559,0.88,0.37,0.01,224.751,0.11,0.616,0,0,5,2036.002
HD 100623 A_3,HD 100623 A,4.384,0.075,1.441,2.214,9.559,0.88,0.37,0.123,245.153,4.712,0.97,0,0,5,2036.002
HD 100623 A_4,HD 100623 A,2.524,0.072,0.66,0.613,9.559,0.88,0.37,0.253,168.971,2.67,0.135,0,0,5,2036.002
HD 100623 A_5,HD 100623 A,4.18,0.038,0.734,0.337,9.559,0.88,0.37,0.355,23.685,4.076,0.647,0,0,5,2036.002
HD 100623 A_6,HD 100623 A,0.362,0.165,0.555,0.359,9.559,0.88,0.37,0.017,247.608,0.414,0.006,0,0,5,2036.002
HD 100623 A_7,HD 100623 A,4.073,0.068,1.365,1.972,9.559,0.88,0.37,0.384,226.84,3.81,0.194,0,0,5,2036.002
HD 10361_1,HD 10361,0.761,0.025,1.303,2.715,8.197,0.77,0.304,0.057,211.427,0.743,0.033,0,3,5,2036.002
HD 10361_2,HD 10361,0.985,0.066,0.785,0.596,8.197,0.77,0.304,0.052,23.031,1.042,0.008,0,2,5,2036.002
HD 10361_3,HD 10361,1.525,0.07,0.586,0.784,8.197,0.77,0.304,0.153,195.615,1.481,0.1,0,0,5,2036.002
HD 10361_4,HD 10361,4.037,0.084,0.501,0.084,8.197,0.77,0.304,0.481,354.326,4.12,0.186,0,0,5,2036.002
HD 101501_3,HD 101501,0.112,0.069,1.262,2.497,9.576,0.94,0.609,0.011,132.858,0.104,0.24,0,0,5,2036.002
HD 101501_7,HD 101501,0.888,0.054,0.887,0.333,9.576,0.94,0.609,0.079,9.947,0.935,0.082,0,1,5,2036.002
HD 4391_0,HD 4391,0.363,0.182,1.471,1.692,15.049,0.98,0.923,0.027,274.059,0.401,0.275,0,0,5,2036.002
HD 4391_1,HD 4391,1.544,0.114,0.614,0.159,15.049,0.98,0.923,0.06,273.176,1.504,0.027,0,0,5,2036.002
HD 4391_2,HD 4391,0.361,0.058,0.863,0.256,15.049,0.98,0.923,0.018,124.886,0.38,0.759,0,0,5,2036.002
HD 4391_3,HD 4391,0.102,0.064,0.942,1.344,15.049,0.98,0.923,0.004,224.65,0.106,0.842,0,0,5,2036.002
HD 4391_4,HD 4391,0.526,0.038,2.712,11.881,15.049,0.98,0.923,0.015,18.624,0.509,0.011,0,0,5,2036.002
HD 95735_0,HD 95735,0.673,0.041,0.901,1.876,2.546,0.44,0.02,0.257,94.16,0.693,0.17,1,4,5,2036.002
HD 95735_2,HD 95735,0.392,0.078,0.638,0.252,2.546,0.44,0.02,0.143,269.411,0.364,0.362,1,3,5,2036.002
HD 95735_3,HD 95735,0.164,0.146,0.847,1.655,2.546,0.44,0.02,0.052,332.58,0.142,0.515,0,2,5,2036.002
HD 95735_4,HD 95735,2.481,0.023,1.454,2.402,2.546,0.44,0.02,0.953,324.316,2.455,0.245,0,3,5,2036.002
HD 95735_6,HD 95735,0.163,0.047,1.008,2.764,2.546,0.44,0.02,0.05,277.484,0.165,0.069,0,0,5,2036.002
HD 201092_1,HD 201092,2.708,0.059,2.37,8.514,3.496,0.63,0.078,0.633,42.543,2.558,0.109,0,3,5,2036.002
HD 217987_0,HD 217987,3.278,0.032,3.1,17.272,3.287,0.49,0.036,0.972,204.757,3.331,0.19,1,5,5,2036.002
HD 217987_1,HD 217987,0.104,0.158,2.049,6.333,3.287,0.49,0.036,0.024,247.736,0.1,0.705,0,0,5,2036.002
HD 165341 B_1,HD 165341 B,1.256,0.089,0.5,0.053,5.122,0.78,0.164,0.192,206.738,1.271,0.701,0,0,5,2036.002
HD 165341 B_2,HD 165341 B,4.082,0.042,1.247,0.85,5.122,0.78,0.164,0.716,70.616,4.252,0.107,0,0,5,2036.002
HD 165341 B_3,HD 165341 B,0.1,0.077,0.528,0.124,5.122,0.78,0.164,0.017,208.732,0.108,0.686,0,0,5,2036.002
HD 165341 B_4,HD 165341 B,0.76,0.117,1.137,2.374,5.122,0.78,0.164,0.121,274.23,0.768,0.08,1,2,5,2036.002
HD 20766_0,HD 20766,1.336,0.161,1.674,3.092,12.045,1.01,0.794,0.122,341.179,1.49,0.235,1,4,5,2036.002
HD 20766_1,HD 20766,0.327,0.097,2.659,6.922,12.045,1.01,0.794,0.025,308.735,0.328,0.556,0,0,5,2036.002
HD 20766_4,HD 20766,1.915,0.031,0.912,0.441,12.045,1.01,0.794,0.073,25.016,1.902,0.012,0,2,5,2036.002
HD 4628_0,HD 4628,0.299,0.054,1.741,4.304,7.435,0.78,0.3,0.008,257.115,0.287,0.001,0,0,5,2036.002
HD 4628_1,HD 4628,4.258,0.031,1.273,1.784,7.435,0.78,0.3,0.202,105.446,4.176,0.005,0,0,5,2036.002
HD 4628_4,HD 4628,4.069,0.034,0.981,0.876,7.435,0.78,0.3,0.56,298.031,4.177,0.283,0,0,5,2036.002
HD 4628_5,HD 4628,3.681,0.025,0.897,0.617,7.435,0.78,0.3,0.375,127.522,3.594,0.068,0,0,5,2036.002
HD 4628_6,HD 4628,1.476,0.055,1.942,4.324,7.435,0.78,0.3,0.149,269.716,1.553,0.752,1,4,5,2036.002
HD 10360_0,HD 10360,0.111,0.132,2.009,6.936,8.189,0.78,0.345,0.015,85.241,0.125,0.404,0,0,5,2036.002
HD 10360_1,HD 10360,0.559,0.036,0.525,0.063,8.189,0.78,0.345,0.041,110.787,0.559,0.823,0,2,5,2036.002
HD 10360_2,HD 10360,3.873,0.13,2.182,7.34,8.189,0.78,0.345,0.363,58.623,3.601,0.653,1,3,5,2036.002
HD 10360_4,HD 10360,0.185,0.028,3.239,14.497,8.189,0.78,0.345,0.005,182.713,0.18,0.974,0,0,5,2036.002
HD 10360_5,HD 10360,2.33,0.067,0.679,0.17,8.189,0.78,0.345,0.158,26.247,2.368,0.857,0,0,5,2036.002
HD 131977_0,HD 131977,2.114,0.033,1.305,3.47,5.886,0.72,0.223,0.37,106.746,2.182,0.298,0,4,5,2036.002
HD 72905_1,HD 72905,0.661,0.069,0.5,0.051,14.439,1.08,0.973,0.041,238.114,0.645,0.528,0,0,5,2036.002
HD 72905_3,HD 72905,0.899,0.099,2.776,19.234,14.439,1.08,0.973,0.054,148.788,0.814,0.474,0,0,5,2036.002
HD 72905_4,HD 72905,0.923,0.214,1.407,2.24,14.439,1.08,0.973,0.045,190.506,0.93,0.764,0,1,5,2036.002
HD 72905_5,HD 72905,3.175,0.086,0.525,0.068,14.439,1.08,0.973,0.216,121.826,3.243,0.469,0,0,5,2036.002
HD 219134_0,HD 219134,1.298,0.068,3.021,11.197,6.542,0.75,0.266,0.146,208.125,1.383,0.769,1,5,5,2036.002
HD 219134_1,HD 219134,0.107,0.06,0.589,0.114,6.542,0.75,0.266,0.01,302.148,0.108,0.839,0,0,5,2036.002
HD 219134_2,HD 219134,0.475,0.085,1.279,2.244,6.542,0.75,0.266,0.06,4.505,0.508,0.699,1,3,5,2036.002
HD 219134_3,HD 219134,2.999,0.067,1.913,4.52,6.542,0.75,0.266,0.377,193.68,3.059,0.671,1,3,5,2036.002
HD 219134_4,HD 219134,0.285,0.083,1.716,4.805,6.542,0.75,0.266,0.044,255.733,0.287,0.326,0,0,5,2036.002
HD 219134_5,HD 219134,1.823,0.052,1.09,4.144,6.542,0.75,0.266,0.251,155.476,1.73,0.176,0,4,5,2036.002
HD 219134_7,HD 219134,0.986,0.056,2.277,3.449,6.542,0.75,0.266,0.158,48.262,1.04,0.274,1,5,5,2036.002
HD 149661_2,HD 149661,2.991,0.073,1.285,2.935,9.894,0.87,0.462,0.267,321.678,2.933,0.132,0,0,5,2036.002
HD 149661_3,HD 149661,2.364,0.065,0.7,0.315,9.894,0.87,0.462,0.168,197.802,2.517,0.038,0,0,5,2036.002
HD 149661_5,HD 149661,3.155,0.051,2.936,7.428,9.894,0.87,0.462,0.271,51.693,3.105,0.107,0,4,5,2036.002
HD 3651 A_0,HD 3651 A,0.818,0.09,1.086,0.195,11.108,0.86,0.532,0.057,195.562,0.763,0.656,0,1,5,2036.002
HD 3651 A_3,HD 3651 A,0.106,0.12,3.284,8.237,11.108,0.86,0.532,0.004,59.917,0.096,0.916,0,0,5,2036.002
HD 3651 A_5,HD 3651 A,0.552,0.025,0.534,0.148,11.108,0.86,0.532,0.019,262.472,0.551,0.934,0,0,5,2036.002
HD 192310_0,HD 192310,1.267,0.07,0.641,0.14,8.812,0.77,0.404,0.018,251.244,1.341,0.993,0,1,5,2036.002
HD 192310_1,HD 192310,1.472,0.082,2.73,7.674,8.812,0.77,0.404,0.143,223.507,1.351,0.521,1,5,5,2036.002
HD 192310_2,HD 192310,0.631,0.109,2.544,13.411,8.812,0.77,0.404,0.062,159.429,0.653,0.094,1,4,5,2036.002
HD 192310_3,HD 192310,0.091,0.084,2.458,12.572,8.812,0.77,0.404,0.009,107.147,0.093,0.101,0,0,5,2036.002
HD 131156 A_0,HD 131156 A,0.922,0.01,2.426,6.027,6.754,0.96,0.553,0.136,145.094,0.921,0.335,1,5,5,2036.002
HD 131156 A_1,HD 131156 A,1.097,0.147,1.932,4.971,6.754,0.96,0.553,0.139,276.117,0.951,0.236,1,4,5,2036.002
HD 136352_0,HD 136352,1.127,0.083,0.501,0.05,14.739,1.02,1.029,0.061,310.795,1.134,0.688,0,0,5,2036.002
HD 136352_2,HD 136352,0.995,0.082,1.549,3.519,14.739,1.02,1.029,0.062,9.563,0.942,0.454,1,3,5,2036.002
HD 136352_3,HD 136352,3.774,0.069,2.041,4.78,14.739,1.02,1.029,0.224,133.275,3.63,0.556,1,2,5,2036.002
HD 136352_4,HD 136352,1.831,0.068,0.826,0.342,14.739,1.02,1.029,0.098,107.433,1.71,0.635,1,1,5,2036.002
HD 30495_0,HD 30495,1.934,0.08,0.989,1.288,13.24,1.04,0.966,0.112,119.595,1.842,0.079,0,2,5,2036.002
HD 30495_2,HD 30495,0.416,0.06,1.179,0.557,13.24,1.04,0.966,0.03,353.822,0.435,0.141,0,0,5,2036.002
HD 30495_3,HD 30495,1.848,0.089,0.623,0.48,13.24,1.04,0.966,0.104,50.369,2.011,0.043,0,0,5,2036.002
HD 190360_0,HD 190360,0.922,0.17,1.79,3.759,16.003,0.96,1.165,0.049,73.762,1.031,0.708,0,1,5,2036.002
HD 190360_1,HD 190360,3.764,0.081,1.071,1.582,16.003,0.96,1.165,0.23,5.121,3.846,0.186,0,0,5,2036.002
HD 190360_3,HD 190360,3.632,0.139,2.733,10.267,16.003,0.96,1.165,0.252,84.703,4.131,0.214,0,0,5,2036.002
HD 190360_4,HD 190360,1.735,0.021,0.534,0.045,16.003,0.96,1.165,0.105,118.641,1.716,0.216,0,0,5,2036.002
HD 190360_5,HD 190360,0.581,0.08,1.934,2.88,16.003,0.96,1.165,0.018,118.176,0.556,0.016,0,0,5,2036.002
HD 201091_1,HD 201091,1.051,0.108,0.699,0.293,3.497,0.68,0.142,0.268,340.753,1.015,0.151,0,3,5,2036.002
HD 201091_2,HD 201091,2.964,0.153,0.94,0.359,3.497,0.68,0.142,0.726,171.767,2.558,0.259,0,0,5,2036.002
HD 201091_4,HD 201091,2.241,0.067,3.013,8.159,3.497,0.68,0.142,0.618,173.922,2.193,0.236,1,2,5,2036.002
HD 147513_0,HD 147513,1.541,0.04,0.645,0.152,12.892,1.07,1.001,0.114,29.931,1.483,0.261,0,0,5,2036.002
HD 147513_1,HD 147513,1.513,0.099,0.537,0.038,12.892,1.07,1.001,0.101,168.231,1.38,0.172,0,0,5,2036.002
HD 147513_2,HD 147513,4.633,0.075,1.379,7.403,12.892,1.07,1.001,0.282,258.0,4.289,0.631,0,0,5,2036.002
HD 147513_4,HD 147513,0.196,0.111,0.74,0.096,12.892,1.07,1.001,0.011,232.959,0.183,0.058,0,0,5,2036.002
HD 147513_5,HD 147513,4.52,0.075,0.624,0.254,12.892,1.07,1.001,0.337,85.352,4.46,0.216,0,0,5,2036.002
HD 147513_6,HD 147513,1.743,0.075,1.796,2.912,12.892,1.07,1.001,0.11,340.639,1.853,0.066,0,3,5,2036.002
HD 147513_7,HD 147513,2.47,0.028,0.667,0.174,12.892,1.07,1.001,0.061,121.688,2.446,0.951,0,0,5,2036.002
HD 10700_0,HD 10700,1.625,0.099,0.563,0.087,3.652,0.94,0.506,0.412,167.599,1.653,0.139,0,0,5,2036.002
HD 146233_0,HD 146233,0.356,0.047,2.679,8.19,14.137,1.02,1.094,0.026,5.767,0.372,0.26,0,0,5,2036.002
HD 146233_1,HD 146233,0.206,0.044,2.032,3.376,14.137,1.02,1.094,0.012,286.149,0.202,0.628,0,0,5,2036.002
HD 146233_4,HD 146233,0.539,0.141,1.433,3.682,14.137,1.02,1.094,0.017,80.166,0.605,0.928,0,0,5,2036.002
HD 20794_0,HD 20794,4.322,0.17,2.962,5.742,6.041,0.97,0.654,0.536,194.189,4.09,0.074,0,0,5,2036.002
HD 20794_1,HD 20794,2.398,0.095,1.302,2.525,6.041,0.97,0.654,0.419,47.628,2.576,0.414,0,0,5,2036.002
HD 155886_1,HD 155886,0.511,0.064,0.698,0.549,5.952,0.85,0.327,0.077,264.712,0.481,0.492,1,5,5,2036.002
HD 155886_2,HD 155886,0.232,0.069,1.589,4.704,5.952,0.85,0.327,0.025,228.969,0.221,0.042,0,0,5,2036.002
HD 155886_3,HD 155886,1.253,0.044,2.915,7.774,5.952,0.85,0.327,0.165,39.136,1.211,0.667,1,5,5,2036.002
HD 155886_4,HD 155886,0.305,0.028,0.94,0.937,5.952,0.85,0.327,0.049,341.094,0.313,0.505,0,0,5,2036.002
HD 155886_5,HD 155886,0.201,0.128,1.339,2.779,5.952,0.85,0.327,0.016,239.07,0.204,0.012,0,0,5,2036.002
HD 155886_6,HD 155886,0.316,0.044,0.948,1.735,5.952,0.85,0.327,0.054,237.5,0.328,0.242,0,0,5,2036.002
HD 155886_7,HD 155886,0.59,0.079,3.352,16.163,5.952,0.85,0.327,0.107,30.398,0.634,0.327,1,5,5,2036.002
HD 155886_8,HD 155886,3.879,0.087,2.635,16.445,5.952,0.85,0.327,0.665,191.596,3.964,0.292,0,0,5,2036.002
HD 102365_0,HD 102365,1.154,0.024,2.235,11.472,9.319,1.02,0.844,0.115,46.45,1.153,0.521,1,5,5,2036.002
HD 102365_1,HD 102365,4.021,0.031,1.113,0.834,9.319,1.02,0.844,0.317,337.287,4.116,0.051,0,0,5,2036.002
HD 102365_2,HD 102365,0.113,0.031,0.976,0.303,9.319,1.02,0.844,0.01,207.971,0.115,0.696,0,0,5,2036.002
HD 155885_0,HD 155885,0.424,0.016,1.08,0.365,5.948,0.85,0.332,0.044,256.447,0.43,0.826,0,1,5,2036.002
HD 155885_1,HD 155885,0.125,0.137,2.355,7.262,5.948,0.85,0.332,0.014,76.559,0.108,0.067,0,0,5,2036.002
HD 155885_4,HD 155885,2.293,0.052,0.991,0.685,5.948,0.85,0.332,0.4,130.154,2.388,0.276,0,1,5,2036.002
HD 50692_0,HD 50692,3.95,0.04,2.831,10.297,17.405,1.08,1.293,0.235,263.372,4.09,0.342,1,5,5,2036.002
HD 50692_1,HD 50692,0.28,0.064,0.734,0.092,17.405,1.08,1.293,0.017,26.499,0.297,0.378,0,0,5,2036.002
HD 50692_2,HD 50692,0.513,0.081,1.798,3.652,17.405,1.08,1.293,0.027,355.635,0.473,0.388,0,0,5,2036.002
HD 50692_3,HD 50692,0.925,0.032,2.849,9.197,17.405,1.08,1.293,0.039,80.941,0.92,0.054,0,0,5,2036.002
HD 20630_1,HD 20630,0.648,0.142,1.547,4.726,9.276,0.98,0.857,0.075,126.727,0.726,0.465,1,5,5,2036.003
HD 20630_5,HD 20630,1.387,0.083,0.621,0.63,9.276,0.98,0.857,0.16,75.531,1.492,0.364,0,0,5,2036.003
HD 115617_0,HD 115617,1.956,0.004,0.732,1.017,8.534,0.97,0.825,0.222,331.042,1.949,0.21,0,0,5,2036.003
HD 115617_1,HD 115617,0.76,0.09,2.931,6.157,8.534,0.97,0.825,0.017,171.364,0.814,0.001,0,3,5,2036.003
HD 115617_2,HD 115617,0.621,0.047,0.562,0.059,8.534,0.97,0.825,0.074,59.57,0.647,0.425,1,5,5,2036.003
