PlanetID,sma,ecc,StarName,Mp_MEarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 95128_7,1.8882341404596403,0.464444739216618,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9136889438800563,0.008228478368522814,HD 95128,3.129,1.07,8,1
HD 95128_7,0.914623350444509,0.2896631290014443,HD 95128,3.129,1.07,8,1
HD 95128_7,2.686478663621168,0.06178761791595016,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7778403564371132,0.22705872547600114,HD 95128,3.129,1.07,8,1
HD 95128_7,1.070120409100323,0.07324209270918637,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7299026944433067,0.2826988624536642,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2103088951773964,0.18662709606722144,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4521960594580674,0.1551170083521985,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9568852606012695,0.08045044986423079,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9396904140078568,0.05533689286797013,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0059761774662241,0.294330618972085,HD 95128,3.129,1.07,8,1
HD 95128_7,2.1097971333387777,0.16817892414275484,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8268394601173082,0.03571444302293222,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9129155730055801,0.07515919734379113,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8767161909165354,0.21853087950041852,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9469521963359347,0.020603799764759394,HD 95128,3.129,1.07,8,1
HD 95128_7,0.5147915093196358,0.844700113257323,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7561485687785966,0.3690485174877366,HD 95128,3.129,1.07,8,1
HD 95128_7,6.396621683202048,0.038311910409111354,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0837707255523468,0.01401093648953795,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0663712869748083,0.3413706469781143,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9983451660293166,0.08263919913142172,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9827066430813955,0.8253339753025344,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8591235816602661,0.10378846073185316,HD 95128,3.129,1.07,8,1
HD 95128_7,1.7193776334778792,0.10117537852615473,HD 95128,3.129,1.07,8,1
HD 95128_7,1.645360368528838,0.18880363727410795,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0691259681366465,0.07407510717430289,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0136804163849427,0.06308444442828341,HD 95128,3.129,1.07,8,1
HD 95128_7,2.9603307878003173,0.7176655782316158,HD 95128,3.129,1.07,8,1
HD 95128_7,1.3172021882113016,0.3838225267605061,HD 95128,3.129,1.07,8,1
HD 95128_7,0.686307957146714,0.3276804726164086,HD 95128,3.129,1.07,8,1
HD 95128_7,4.7355960402172546,0.5437353077299074,HD 95128,3.129,1.07,8,1
HD 95128_7,1.9544430215704935,0.5182794017865918,HD 95128,3.129,1.07,8,1
HD 95128_7,1.092097370521716,0.22924026717172424,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2171103760568784,0.3817044420389145,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9603901071076675,0.05922323637744095,HD 95128,3.129,1.07,8,1
HD 95128_7,0.884362338204828,0.26420492409799384,HD 95128,3.129,1.07,8,1
HD 95128_7,1.7665279667451583,0.3294339219929706,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0933849611994226,0.3793142868465923,HD 95128,3.129,1.07,8,1
HD 95128_7,3.7349112083289158,0.0681193845805542,HD 95128,3.129,1.07,8,1
HD 95128_7,4.451814161061885,0.7476957620511743,HD 95128,3.129,1.07,8,1
HD 95128_7,3.4298824961492342,0.42321631675033683,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8744313412373603,0.2622480581235687,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0567036604916455,0.07481948082066442,HD 95128,3.129,1.07,8,1
HD 95128_7,0.51041108693146,0.7386216656649688,HD 95128,3.129,1.07,8,1
HD 95128_7,0.811083891976365,0.2411360161165356,HD 95128,3.129,1.07,8,1
HD 95128_7,0.758862595048885,0.219913909780277,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7656400641013702,0.20352556774186237,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0282944451677003,0.213515847337621,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0794706824931937,0.01025846374879422,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7981450560397154,0.12164222236635681,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1450842102584746,0.44890766245027003,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9595306195350295,0.3626030327160454,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8516735138121966,0.1802095624238084,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0961841210344392,0.12534749412522822,HD 95128,3.129,1.07,8,1
HD 95128_7,1.388851566580558,0.01637415914653799,HD 95128,3.129,1.07,8,1
HD 95128_7,0.952091520071742,0.4626085545640442,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9573503994884026,0.06861941046979156,HD 95128,3.129,1.07,8,1
HD 95128_7,0.583433924220773,0.7686446988092248,HD 95128,3.129,1.07,8,1
HD 95128_7,3.8448722394852792,0.47685004218089877,HD 95128,3.129,1.07,8,1
HD 95128_7,1.023877517417232,0.4479128464418189,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9876142807055353,0.06908466183285164,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9457535031829426,0.03461231873122238,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9770976791532344,0.5953137646048478,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8855268268197181,0.09130154268763178,HD 95128,3.129,1.07,8,1
HD 95128_7,4.838797424497095,0.067105874995398,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2382363458404253,0.2751627833149823,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9891682298475557,0.022359896655894756,HD 95128,3.129,1.07,8,1
HD 95128_7,1.6817875406452918,0.4491052806631726,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8994939775440683,0.03811091246528848,HD 95128,3.129,1.07,8,1
HD 95128_7,2.65347155985762,0.16441506166211103,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7839717577790811,0.3120703202322731,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8871525256484033,0.03638528017991103,HD 95128,3.129,1.07,8,1
HD 95128_7,3.8183007393787047,0.14628596518527612,HD 95128,3.129,1.07,8,1
HD 95128_7,1.3179821482320508,0.3978144624590885,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9606701482604818,0.053664559690950686,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9022289412237,0.25500397332856367,HD 95128,3.129,1.07,8,1
HD 95128_7,1.3062707292647113,0.28138942674807427,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0267663647858338,0.224530826278631,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9052625933710633,0.006684389430939603,HD 95128,3.129,1.07,8,1
HD 95128_7,2.224497138760299,0.2504345911882822,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9102927212471209,0.07291244371370856,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8808419835323147,0.2500098009350103,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1668877182831048,0.15481245886297007,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0148709838521839,0.10773940175160338,HD 95128,3.129,1.07,8,1
HD 95128_7,0.69848829049545,0.3492435249209886,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4052960482786845,0.02213102705652999,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7969847382818499,0.16714307671466525,HD 95128,3.129,1.07,8,1
HD 95128_7,0.6863610332296998,0.5330241798664413,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9889991852626353,0.2431775411060474,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0766655701438728,0.09044402059015058,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8788516741329194,0.13402863269102555,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8292289143576662,0.13275652891611428,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2501693268302005,0.011650865880026649,HD 95128,3.129,1.07,8,1
HD 95128_7,1.303567226552481,0.12978215139613763,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1670410178649628,0.12470088463733696,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2131675335614431,0.023111470590385864,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4191460876916122,0.11106967840468275,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0585218534670995,0.39284507184237905,HD 95128,3.129,1.07,8,1
HD 95128_7,1.678857502716961,0.0008340825699944309,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4859599418532017,0.10999891691303988,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9422946674909909,0.12409022320147271,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2979974758535309,0.028272767356915616,HD 95128,3.129,1.07,8,1
HD 95128_7,1.7836027490338777,0.03682235150286458,HD 95128,3.129,1.07,8,1
HD 95128_7,0.714326392674519,0.2694237580841173,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4613108847153458,0.05515878393191825,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9740456810371882,0.007731757820943123,HD 95128,3.129,1.07,8,1
HD 95128_7,1.5649851786651616,0.42479562506355945,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2962186194186933,0.011018554399264862,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4013531604589624,0.256905202655894,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8915922131587691,0.22835664737889094,HD 95128,3.129,1.07,8,1
HD 95128_7,1.294391327403975,0.5587986296863245,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0717996901105076,0.17678736903652773,HD 95128,3.129,1.07,8,1
HD 95128_7,2.502377421122797,0.4203446666334127,HD 95128,3.129,1.07,8,1
HD 95128_7,2.9726896319776164,0.3043319762089544,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1225859202207003,0.2653473857275347,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1772478609558803,0.36907764630346923,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0422702870196332,0.04794700624643425,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4840938822303096,0.22486496139207007,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9144238159598335,0.04303264074869298,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9856446609167137,0.41620201283133396,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9514767380897285,0.31090517693697023,HD 95128,3.129,1.07,8,1
HD 95128_7,2.524429802644366,0.5327288250508493,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9612209370114002,0.12751733910978852,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7405725654443565,0.47928362041085854,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1844714529726912,0.09432524356665035,HD 95128,3.129,1.07,8,1
HD 95128_7,3.204257204692538,0.46654593428239666,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0435764155613887,0.13119736228103268,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0831902237021909,0.22728582108494577,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7351787128650609,0.3746426806331289,HD 95128,3.129,1.07,8,1
HD 95128_7,2.283070665879721,0.27932177466082425,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7747976124723454,0.2572123051154704,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9289696508922909,0.008729039355332533,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8105753197420568,0.3640783477823986,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0232917687882013,0.6280542809209928,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8506004813687462,0.09839647247981036,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8897683085075327,0.021275235877323155,HD 95128,3.129,1.07,8,1
HD 95128_7,3.0587289208449313,0.029531414342448048,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9453943752929032,0.196027259822409,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9462032035558997,0.176936925232204,HD 95128,3.129,1.07,8,1
HD 95128_7,1.256887777042917,0.509303909513255,HD 95128,3.129,1.07,8,1
HD 95128_7,1.3453523452978675,0.5181522013083335,HD 95128,3.129,1.07,8,1
HD 95128_7,1.5567127404211405,0.10965322738276449,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9605608489434352,0.15077376676902884,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1048818235150761,0.08953737419274374,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0248485834558638,0.013021177961205735,HD 95128,3.129,1.07,8,1
HD 95128_7,1.111925932506084,0.31574301875384203,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7151163838361111,0.37777163250408935,HD 95128,3.129,1.07,8,1
HD 95128_7,0.6971692719290343,0.46679970546783806,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4043688543146795,0.027512228839428533,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8800436159140035,0.37660515150199825,HD 95128,3.129,1.07,8,1
HD 95128_7,2.061634783340681,0.17189019758722848,HD 95128,3.129,1.07,8,1
HD 95128_7,1.761256100020507,0.006630599809229127,HD 95128,3.129,1.07,8,1
HD 95128_7,1.7978747118203293,0.43000777897186876,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1649757129415244,0.1789599089974001,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9051046184894049,0.4751957757627604,HD 95128,3.129,1.07,8,1
HD 95128_7,2.8778034703337645,0.07086065168025726,HD 95128,3.129,1.07,8,1
HD 95128_7,2.319211305558357,0.15351317275971435,HD 95128,3.129,1.07,8,1
HD 95128_7,1.3563406161587,0.041763085073447524,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4570415351258834,0.09854770246347083,HD 95128,3.129,1.07,8,1
HD 95128_7,0.80832989389538,0.5303866174936162,HD 95128,3.129,1.07,8,1
HD 95128_7,1.6142188298290372,0.30964683872745513,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8762761223685389,0.09445060677824157,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1625589872824904,0.20415685807473416,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1708980199493206,0.16220559070438983,HD 95128,3.129,1.07,8,1
HD 95128_7,1.648292855930166,0.20288560657610338,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0387827754566399,0.0021238448504647574,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0356007716380475,0.4066199825745867,HD 95128,3.129,1.07,8,1
HD 95128_7,1.076803425262241,0.154112512558174,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8831192237391066,0.6152005293471698,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8150466080554386,0.4498082811433006,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9241298596114482,0.06766174046368863,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1494144653498575,0.13602844662988064,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8867028604874776,0.16644449820597557,HD 95128,3.129,1.07,8,1
HD 95128_7,1.6463095090885445,0.3826238468814166,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2303045303593407,0.0369264789623053,HD 95128,3.129,1.07,8,1
HD 95128_7,1.671240407801064,0.08024403906477953,HD 95128,3.129,1.07,8,1
HD 95128_7,3.963831697251589,0.5322161376456392,HD 95128,3.129,1.07,8,1
HD 95128_7,3.8921974728757007,0.012372741083435808,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4772961303147965,0.14225902121626285,HD 95128,3.129,1.07,8,1
HD 95128_7,1.049208753720763,0.03226102554147338,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7513410155287424,0.3271604884901197,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0242546657006903,0.18919523566381136,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1775395441678402,0.3925089549639784,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0105851214481052,0.2577293334830062,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0958735589588147,0.05143839569892583,HD 95128,3.129,1.07,8,1
HD 95128_7,1.5133444424708657,0.35108042292084707,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9186795164308138,0.09263655529703248,HD 95128,3.129,1.07,8,1
HD 95128_7,2.4242210928993995,0.02542323853341918,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8469089092532648,0.37735222295634335,HD 95128,3.129,1.07,8,1
HD 95128_7,1.167168756881248,0.17382379311055976,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8727540123696584,0.08688215994512541,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8058774794304098,0.273561193274485,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8696782420840758,0.33528287696614817,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8412220907922843,0.24598070873688965,HD 95128,3.129,1.07,8,1
HD 95128_7,1.9236683514905337,0.6154703203295879,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4015007666397545,0.008980732208492685,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9130491399309962,0.02239134708392203,HD 95128,3.129,1.07,8,1
HD 95128_7,1.6589668924436909,0.2441485087060784,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7917212381865302,0.3327543486970965,HD 95128,3.129,1.07,8,1
HD 95128_7,4.3472481491021915,0.26541224234356714,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9937914503276216,0.3488884187109779,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9023643724721079,0.03767703437667551,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8206706477927667,0.949938555385486,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9364636529358702,0.06492117308496781,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9656910194645767,0.21402076950186874,HD 95128,3.129,1.07,8,1
HD 95128_7,0.6953907264846665,0.39416753570370117,HD 95128,3.129,1.07,8,1
HD 95128_7,2.0888951987413047,0.10686471987411691,HD 95128,3.129,1.07,8,1
HD 95128_7,1.5070572765854107,0.24024575062341044,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9518969453245385,0.25741761178312084,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7095513038651676,0.3042463719203057,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0725480493170134,0.03705348122988445,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8769860099912087,0.21404329350665968,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8262476234209328,0.4194443080869564,HD 95128,3.129,1.07,8,1
HD 95128_7,1.3342019866149575,0.06499835440747738,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9261616883870074,0.08166646348101582,HD 95128,3.129,1.07,8,1
HD 95128_7,1.035833353805401,0.01657454934170232,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7453427505655024,0.18503257916789792,HD 95128,3.129,1.07,8,1
HD 95128_7,1.6462622834271208,0.019926500822685992,HD 95128,3.129,1.07,8,1
HD 95128_7,1.5146392113854772,0.6197563260431137,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8253710419291673,0.485202802486404,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0110568682452712,0.27674566252355964,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9108144867428326,0.6591287667240426,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7743593172346009,0.5637696641309327,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9549282650248205,0.1603361132767766,HD 95128,3.129,1.07,8,1
HD 95128_7,0.706880540553953,0.5416814158985283,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9265671168248539,0.5042631240607386,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4589951263050838,0.3025856122669356,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8842575704346576,0.2761527363889478,HD 95128,3.129,1.07,8,1
HD 95128_7,1.473905902558822,0.0812962501312632,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7798639957330724,0.18246436047953096,HD 95128,3.129,1.07,8,1
HD 95128_7,0.854873678587897,0.4673838083822895,HD 95128,3.129,1.07,8,1
HD 95128_7,0.949138570769666,0.10971940426977035,HD 95128,3.129,1.07,8,1
HD 95128_7,12.913132756900547,0.13533693118863754,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1200985663329988,0.1715019063018832,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8656800916488632,0.0771564389754922,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2436336792214846,0.01339463319181304,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9719949864090007,0.5415181196079707,HD 95128,3.129,1.07,8,1
HD 95128_7,0.6107562319896794,0.5665523783244589,HD 95128,3.129,1.07,8,1
HD 95128_7,6.034245607496503,0.10356822814964356,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7358191499619697,0.2917579455401815,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7531664408157738,0.16261672155437348,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9235657554966951,0.018773683774183328,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9952529389174067,0.21346020430464405,HD 95128,3.129,1.07,8,1
HD 95128_7,1.3207450809377062,0.01839429543116019,HD 95128,3.129,1.07,8,1
HD 95128_7,1.5560904621469447,0.3123628091267529,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4686115965433055,0.012471197514176057,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4633973390028714,0.23516567373482722,HD 95128,3.129,1.07,8,1
HD 95128_7,1.9601815357769927,0.35022126223392896,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2075914673705477,0.22952126520749466,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1948246126337345,0.19089156841243812,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0468141589992626,0.041363464190248334,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2296833417697337,0.027478502363199892,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0756268820129216,0.03645479387417368,HD 95128,3.129,1.07,8,1
HD 95128_7,1.325783771613497,0.2200937022491971,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9237942472054811,0.1386384915488764,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7223076203883428,0.5289218843563441,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8719331720365935,0.15865415407674557,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8478719363839577,0.2131298928007208,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9292362215381749,0.08998341533945449,HD 95128,3.129,1.07,8,1
HD 95128_7,2.000389602403256,0.09923086569194209,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8102509396764374,0.21818408021850116,HD 95128,3.129,1.07,8,1
HD 95128_7,1.086837520188892,0.320291290314316,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4554376325056197,0.1109438669298648,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9022535111065114,0.09712683266405875,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9192460768543079,0.1473963225634257,HD 95128,3.129,1.07,8,1
HD 95128_7,1.9672693639778376,0.14388321960324477,HD 95128,3.129,1.07,8,1
HD 95128_7,1.8196521062640871,0.1918551016460118,HD 95128,3.129,1.07,8,1
HD 95128_7,2.0801281387526185,0.2003072521058306,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7488986602215322,0.288296483014258,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7893080229461704,0.1349007502117352,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0157831351263589,0.08112208701963068,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0051565733248977,0.07259007800722504,HD 95128,3.129,1.07,8,1
HD 95128_7,3.2720153840303867,0.14920895792184688,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9819758238138451,0.37255931510487783,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1668491127263885,0.25627433521527315,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9007989470322587,0.12465125560435227,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9608927035159204,0.03553326407182786,HD 95128,3.129,1.07,8,1
HD 95128_7,4.420501161018814,0.24195943604206574,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1094020321492042,0.0071634692660328654,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7459553468348635,0.19443056534234865,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2412686477084933,0.5288404319165603,HD 95128,3.129,1.07,8,1
HD 95128_7,10.343880793451214,0.7056507196551992,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9876451246724127,0.1656120500521776,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8173655165940117,0.21976475186596617,HD 95128,3.129,1.07,8,1
HD 95128_7,1.7846124067584486,0.13751816625078359,HD 95128,3.129,1.07,8,1
HD 95128_7,1.417287900066291,0.18176044761790533,HD 95128,3.129,1.07,8,1
HD 95128_7,0.6012246607168911,0.44179187358068217,HD 95128,3.129,1.07,8,1
HD 95128_7,1.048631033995743,0.1076600136695492,HD 95128,3.129,1.07,8,1
HD 95128_7,0.990178257101446,0.026640346480343795,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7245587352480848,0.29012014541084813,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1497695590856056,0.25759012842197726,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9961185324956344,0.16377740399365515,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7675707267368275,0.537816146139134,HD 95128,3.129,1.07,8,1
HD 95128_7,17.81189013927349,0.5177813823120081,HD 95128,3.129,1.07,8,1
HD 95128_7,1.4828871772609507,0.14258331839656121,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1048534405470194,0.4006130801798266,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8012271377367883,0.2021065813875587,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9085180201643772,0.04113794818621829,HD 95128,3.129,1.07,8,1
HD 95128_7,1.357850225614938,0.26873032468138464,HD 95128,3.129,1.07,8,1
HD 95128_7,0.743348013310611,0.44385565117572723,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8276715473429993,0.09449173523448573,HD 95128,3.129,1.07,8,1
HD 95128_7,0.7352806849524781,0.17554206322811647,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2637740357346454,0.21153750446977695,HD 95128,3.129,1.07,8,1
HD 95128_7,0.9912523138230818,0.28721714413646393,HD 95128,3.129,1.07,8,1
HD 95128_7,1.2360353362022116,0.11021538329485508,HD 95128,3.129,1.07,8,1
HD 95128_7,0.8558717877149251,0.11186378753050814,HD 95128,3.129,1.07,8,1
HD 95128_7,1.6557214767028778,0.05781229726099889,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0404175502868396,0.22584542785854445,HD 95128,3.129,1.07,8,1
HD 95128_7,1.315457205912151,0.5374971074337562,HD 95128,3.129,1.07,8,1
HD 95128_7,3.3583609783297903,0.5667518267956262,HD 95128,3.129,1.07,8,1
HD 95128_7,1.697948138031737,0.16435115945050632,HD 95128,3.129,1.07,8,1
HD 95128_7,4.751022342274537,0.22459212827828842,HD 95128,3.129,1.07,8,1
HD 95128_7,0.752514397159057,0.21237136125051945,HD 95128,3.129,1.07,8,1
HD 95128_7,1.1848789806496076,0.050775439386385596,HD 95128,3.129,1.07,8,1
HD 95128_7,3.109347085805333,0.13326524973412066,HD 95128,3.129,1.07,8,1
HD 95128_7,1.0182664620602546,0.009376403356702685,HD 95128,3.129,1.07,8,1
